as_of_date,index_name,index_code,ticker,yahoo_ticker,name_cn,name_en,exchange,exchange_cn,weight_pct
2026-06-04,CSI 1000,000852,603887,603887.SS,城地香江,"Shanghai CDXJ Digital Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.079
2026-06-04,CSI 1000,000852,603888,603888.SS,新华网,"XINHUANETCO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,603915,603915.SS,国茂股份,"JIANGSU GUOMAO REDUCER CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 1000,000852,603919,603919.SS,金徽酒,"JINHUI LIQUOR Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.047
2026-06-04,CSI 1000,000852,603983,603983.SS,丸美生物,"Guangdong Marubi Biotechnology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.02
2026-06-04,CSI 1000,000852,603997,603997.SS,继峰股份,"Ningbo Jifeng Auto Parts Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.114
2026-06-04,CSI 1000,000852,605009,605009.SS,豪悦护理,"Hangzhou Haoyue Personal Care Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.023
2026-06-04,CSI 1000,000852,605011,605011.SS,杭州热电,"Hangzhou Cogeneration Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.019
2026-06-04,CSI 1000,000852,605020,605020.SS,永和股份,"Zhejiang Yonghe Refrigerant Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.109
2026-06-04,CSI 1000,000852,605090,605090.SS,九丰能源,"Jiangxi Jovo Energy Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.136
2026-06-04,CSI 1000,000852,605099,605099.SS,共创草坪,"CoCreation Grass Co, Ltd.",Shanghai Stock Exchange,上海证券交易所,0.02
2026-06-04,CSI 1000,000852,605111,605111.SS,新洁能,"WUXI NCE POWER CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.238
2026-06-04,CSI 1000,000852,605116,605116.SS,奥锐特,"Aurisco Pharmaceutical Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.026
2026-06-04,CSI 1000,000852,605118,605118.SS,力鼎光电,"Xiamen Leading Optics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.021
2026-06-04,CSI 1000,000852,605123,605123.SS,派克新材,"Wuxi Paike New Materials and Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,605198,605198.SS,安德利,"Yantai North Andre Juice Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.025
2026-06-04,CSI 1000,000852,605296,605296.SS,神农集团,"Yunnan Shennong Agricultural Industry Group Co.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.02
2026-06-04,CSI 1000,000852,605333,605333.SS,沪光股份,"Kunshan Huguang Auto Harness Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.03
2026-06-04,CSI 1000,000852,605376,605376.SS,博迁新材,"Jiangsu Boqian New Materials Stock Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.352
2026-06-04,CSI 1000,000852,605507,605507.SS,国邦医药,Guobang Pharma Ltd.,Shanghai Stock Exchange,上海证券交易所,0.064
2026-06-04,CSI 1000,000852,605555,605555.SS,德昌股份,"Ningbo Dechang Electrical Machinery Made Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.031
2026-06-04,CSI 1000,000852,605599,605599.SS,菜百股份,"Beijing Caishikou Department Store Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.054
2026-06-04,CSI 1000,000852,688001,688001.SS,华兴源创,"Suzhou HYC Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.109
2026-06-04,CSI 1000,000852,688003,688003.SS,天准科技,"Suzhou TZTEK Technology Co., Ltd",Shanghai Stock Exchange,上海证券交易所,0.107
2026-06-04,CSI 1000,000852,688005,688005.SS,容百科技,"Ningbo Ronbay New Energy Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.167
2026-06-04,CSI 1000,000852,688006,688006.SS,杭可科技,Zhejiang HangKe Technology Incorporated Company,Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,688007,688007.SS,光峰科技,Appotronics Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.048
2026-06-04,CSI 1000,000852,688016,688016.SS,心脉医疗,"Shanghai MicroPort Endovascular MedTech Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.081
2026-06-04,CSI 1000,000852,688029,688029.SS,南微医学,"Micro-Tech (Nanjing) Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 1000,000852,688032,688032.SS,禾迈股份,Hoymiles Power Electronics Inc.,Shanghai Stock Exchange,上海证券交易所,0.051
2026-06-04,CSI 1000,000852,688048,688048.SS,长光华芯,"Suzhou Everbright Photonics Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.524
2026-06-04,CSI 1000,000852,688050,688050.SS,爱博医疗,"Eyebright Medical Technology (Beijing) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.071
2026-06-04,CSI 1000,000852,688062,688062.SS,迈威生物,"Mabwell (Shanghai) Bioscience Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.078
2026-06-04,CSI 1000,000852,688063,688063.SS,派能科技,"Pylon Technologies Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.123
2026-06-04,CSI 1000,000852,688068,688068.SS,热景生物,"Beijing Hotgen Biotech Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.062
2026-06-04,CSI 1000,000852,688083,688083.SS,中望软件,"ZWSOFT CO., LTD.(Guangzhou)",Shanghai Stock Exchange,上海证券交易所,0.06
2026-06-04,CSI 1000,000852,688088,688088.SS,虹软科技,ArcSoft Corporation Limited,Shanghai Stock Exchange,上海证券交易所,0.102
2026-06-04,CSI 1000,000852,688091,688091.SS,上海谊众,"Shanghai Yizhong Pharmaceutical Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.062
2026-06-04,CSI 1000,000852,688097,688097.SS,博众精工,"BOZHON PRECISION INDUSTRY TECHNOLOGY CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.116
2026-06-04,CSI 1000,000852,688102,688102.SS,斯瑞新材,"Shaanxi Sirui Advanced Materials Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.146
2026-06-04,CSI 1000,000852,688106,688106.SS,金宏气体,"Jinhong Gas Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.087
2026-06-04,CSI 1000,000852,688107,688107.SS,安路科技,"Shanghai Anlogic Infotech Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.071
2026-06-04,CSI 1000,000852,688110,688110.SS,东芯股份,"Dosilicon Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.474
2026-06-04,CSI 1000,000852,688116,688116.SS,天奈科技,"Jiangsu Cnano Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.138
2026-06-04,CSI 1000,000852,688123,688123.SS,聚辰股份,Giantec Semiconductor Corporation,Shanghai Stock Exchange,上海证券交易所,0.181
2026-06-04,CSI 1000,000852,688127,688127.SS,蓝特光学,"Zhejiang Lante Optics Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.182
2026-06-04,CSI 1000,000852,688128,688128.SS,中国电研,"China National Electric Apparatus Research Institute Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.033
2026-06-04,CSI 1000,000852,688131,688131.SS,皓元医药,"Shanghai Haoyuan Chemexpress Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.119
2026-06-04,CSI 1000,000852,688139,688139.SS,海尔生物,"QINGDAO HAIER BIOMEDICAL CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.065
2026-06-04,CSI 1000,000852,688141,688141.SS,杰华特,"JoulWatt Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.278
2026-06-04,CSI 1000,000852,688146,688146.SS,中船特气,"Peric Special Gases Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.299
2026-06-04,CSI 1000,000852,688147,688147.SS,微导纳米,"Jiangsu Leadmicro Nano Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.12
2026-06-04,CSI 1000,000852,688150,688150.SS,莱特光电,"Shaanxi Lighte Optoelectronics Material Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.117
2026-06-04,CSI 1000,000852,688153,688153.SS,唯捷创芯,"Vanchip (Tianjin) Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,688158,688158.SS,优刻得,"UCloud Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.152
2026-06-04,CSI 1000,000852,688165,688165.SS,埃夫特,"EFORT Intelligent Robot Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,688177,688177.SS,百奥泰,"Bio-Thera Solutions, Ltd.",Shanghai Stock Exchange,上海证券交易所,0.026
2026-06-04,CSI 1000,000852,688182,688182.SS,灿勤科技,"Jiangsu Cai Qin Technology Co., LTD.",Shanghai Stock Exchange,上海证券交易所,0.045
2026-06-04,CSI 1000,000852,688185,688185.SS,康希诺,CanSino Biologics Inc.,Shanghai Stock Exchange,上海证券交易所,0.036
2026-06-04,CSI 1000,000852,688190,688190.SS,云路股份,"Qingdao Yunlu Advanced Materials Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.06
2026-06-04,CSI 1000,000852,688200,688200.SS,华峰测控,"Beijing Huafeng Test & Control Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.406
2026-06-04,CSI 1000,000852,688205,688205.SS,德科立,"Wuxi Taclink Optoelectronics Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.283
2026-06-04,CSI 1000,000852,688206,688206.SS,概伦电子,"PRIMARIUS TECHNOLOGIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.09
2026-06-04,CSI 1000,000852,688208,688208.SS,道通科技,"Autel Intelligent Technology Corp.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.153
2026-06-04,CSI 1000,000852,688209,688209.SS,英集芯,"Shenzhen Injoinic Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.044
2026-06-04,CSI 1000,000852,688232,688232.SS,新点软件,"GUOTAI EPOINT SOFTWARE CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.027
2026-06-04,CSI 1000,000852,688252,688252.SS,天德钰,JADARD TECHNOLOGY INC.,Shanghai Stock Exchange,上海证券交易所,0.038
2026-06-04,CSI 1000,000852,688262,688262.SS,国芯科技,"C*Core Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.108
2026-06-04,CSI 1000,000852,688276,688276.SS,百克生物,Changchun BCHT Biotechnology Co.,Shanghai Stock Exchange,上海证券交易所,0.028
2026-06-04,CSI 1000,000852,688279,688279.SS,峰岹科技,"Fortior Technology(Shenzhen) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.109
2026-06-04,CSI 1000,000852,688289,688289.SS,圣湘生物,Sansure Biotech Inc.,Shanghai Stock Exchange,上海证券交易所,0.061
2026-06-04,CSI 1000,000852,688300,688300.SS,联瑞新材,NOVORAY CORPORATION,Shanghai Stock Exchange,上海证券交易所,0.174
2026-06-04,CSI 1000,000852,688306,688306.SS,均普智能,Ningbo PIA Automation Holding Corp.,Shanghai Stock Exchange,上海证券交易所,0.061
2026-06-04,CSI 1000,000852,688313,688313.SS,仕佳光子,"Henan Shijia Photons Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.562
2026-06-04,CSI 1000,000852,688321,688321.SS,微芯生物,"Shenzhen Chipscreen Biosciences Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.091
2026-06-04,CSI 1000,000852,688326,688326.SS,经纬恒润,"Beijing Jingwei Hirain Technologies Co., Inc.",Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,688327,688327.SS,云从科技,"Cloudwalk Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.155
2026-06-04,CSI 1000,000852,688331,688331.SS,荣昌生物,"RemeGen Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.222
2026-06-04,CSI 1000,000852,688332,688332.SS,中科蓝讯,"Shenzhen Bluetrum Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.073
2026-06-04,CSI 1000,000852,688333,688333.SS,铂力特,"Xi'an Bright Laser Technologies Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.224
2026-06-04,CSI 1000,000852,688337,688337.SS,普源精电,"RIGOL TECHNOLOGIES CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.05
2026-06-04,CSI 1000,000852,688343,688343.SS,云天励飞,"Shenzhen Intellifusion Technologies Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.185
2026-06-04,CSI 1000,000852,688348,688348.SS,昱能科技,"Yuneng Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.028
2026-06-04,CSI 1000,000852,688351,688351.SS,微电生理,"Shanghai MicroPort EP Medtech Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.038
2026-06-04,CSI 1000,000852,688352,688352.SS,颀中科技,"Hefei Chipmore Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.1
2026-06-04,CSI 1000,000852,688362,688362.SS,甬矽电子,"Forehope Electronic (Ningbo) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.198
2026-06-04,CSI 1000,000852,688372,688372.SS,伟测科技,"Shanghai V-Test Semiconductor Tech. Co., LTD.",Shanghai Stock Exchange,上海证券交易所,0.217
2026-06-04,CSI 1000,000852,688380,688380.SS,中微半导,"Shenzhen China Micro Semicon Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.079
2026-06-04,CSI 1000,000852,688382,688382.SS,益方生物,"InventisBio Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.097
2026-06-04,CSI 1000,000852,688390,688390.SS,固德威,"Jiangsu GoodWe Power Supply Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.257
2026-06-04,CSI 1000,000852,688400,688400.SS,凌云光,"LUSTER LightTech Co., LTD.",Shanghai Stock Exchange,上海证券交易所,0.152
2026-06-04,CSI 1000,000852,688403,688403.SS,汇成股份,"Union Semiconductor (Hefei) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.18
2026-06-04,CSI 1000,000852,688408,688408.SS,中信博,"Arctech Solar Holding Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.05
2026-06-04,CSI 1000,000852,688409,688409.SS,富创精密,"Shenyang Fortune Precision Equipment Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.248
2026-06-04,CSI 1000,000852,688432,688432.SS,有研硅,"GRINM Semiconductor Materials Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.077
2026-06-04,CSI 1000,000852,688433,688433.SS,华曙高科,"Farsoon Technologies Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.125
2026-06-04,CSI 1000,000852,688439,688439.SS,振华风光,"Guizhou Zhenhua Fengguang Semiconductor Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.055
2026-06-04,CSI 1000,000852,688443,688443.SS,智翔金泰,"Chongqing Genrix Biopharmaceutical Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.042
2026-06-04,CSI 1000,000852,688484,688484.SS,南芯科技,"Southchip Semiconductor Technology (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.135
2026-06-04,CSI 1000,000852,688486,688486.SS,龙迅股份,Lontium Semiconductor Corporation,Shanghai Stock Exchange,上海证券交易所,0.053
2026-06-04,CSI 1000,000852,688498,688498.SS,源杰科技,"Yuanjie Semiconductor Technology Co., Ltd",Shanghai Stock Exchange,上海证券交易所,1.063
2026-06-04,CSI 1000,000852,688502,688502.SS,茂莱光学,MLOPTIC Corp.,Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,688503,688503.SS,聚和材料,"Changzhou Fusion New Material Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.167
2026-06-04,CSI 1000,000852,688515,688515.SS,裕太微,"Motorcomm Electronic Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 1000,000852,688516,688516.SS,奥特维,"Wuxi Autowell Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.131
2026-06-04,CSI 1000,000852,688519,688519.SS,南亚新材,"NANYA NEW MATERIAL TECHNOLOGY CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.242
2026-06-04,CSI 1000,000852,688522,688522.SS,纳睿雷达,"Naruida Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.04
2026-06-04,CSI 1000,000852,688523,688523.SS,航天环宇,"Hunan Aerospace Huanyu Communication Technology Co.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.074
2026-06-04,CSI 1000,000852,688536,688536.SS,思瑞浦,3PEAK INCORPORATED,Shanghai Stock Exchange,上海证券交易所,0.321
2026-06-04,CSI 1000,000852,688543,688543.SS,国科军工,"JIANGXI GUOKE DEFENCE GROUP CO.,LTD.",Shanghai Stock Exchange,上海证券交易所,0.07
2026-06-04,CSI 1000,000852,688548,688548.SS,广钢气体,"Guangzhou Guanggang Gases & Energy Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.236
2026-06-04,CSI 1000,000852,688549,688549.SS,中巨芯,"Grandit Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.091
2026-06-04,CSI 1000,000852,688552,688552.SS,航天南湖,"Aerospace Nanhu Electronic Information Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.034
2026-06-04,CSI 1000,000852,688559,688559.SS,海目星,"Hymson Laser Technology Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.136
2026-06-04,CSI 1000,000852,688567,688567.SS,孚能科技,"Farasis Energy (Gan Zhou) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,688575,688575.SS,亚辉龙,"Shenzhen YHLO Biotech Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.038
2026-06-04,CSI 1000,000852,688584,688584.SS,上海合晶,"Wafer Works (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.056
2026-06-04,CSI 1000,000852,688586,688586.SS,江航装备,"Hefei Jianghang Aircraft Equipment Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.045
2026-06-04,CSI 1000,000852,688591,688591.SS,泰凌微,"Telink Semiconductor (Shanghai) Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.061
2026-06-04,CSI 1000,000852,688596,688596.SS,正帆科技,"Shanghai Gentech Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.103
2026-06-04,CSI 1000,000852,688612,688612.SS,威迈斯,"Shenzhen VMAX New Energy(Group) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.089
2026-06-04,CSI 1000,000852,688630,688630.SS,芯碁微装,"Circuit Fabology Microelectronics Equipment Co.,Ltd",Shanghai Stock Exchange,上海证券交易所,0.333
2026-06-04,CSI 1000,000852,688631,688631.SS,莱斯信息,"NANJING LES INFORMATION TECHNOLOGY CO., LTD",Shanghai Stock Exchange,上海证券交易所,0.034
2026-06-04,CSI 1000,000852,688639,688639.SS,华恒生物,"Anhui Huaheng Biotechnology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.044
2026-06-04,CSI 1000,000852,688652,688652.SS,京仪装备,"Beijing Jingyi Automation Equipment Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.147
2026-06-04,CSI 1000,000852,688658,688658.SS,悦康药业,"Youcare Pharmaceutical Group Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.052
2026-06-04,CSI 1000,000852,688660,688660.SS,电气风电,"Shanghai Electric Wind Power Group Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.059
2026-06-04,CSI 1000,000852,688686,688686.SS,奥普特,"OPT Machine Vision Tech Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.059
2026-06-04,CSI 1000,000852,688690,688690.SS,纳微科技,"SUZHOU NANOMICRO TECHNOLOGY CO., LTD.",Shanghai Stock Exchange,上海证券交易所,0.099
2026-06-04,CSI 1000,000852,688696,688696.SS,极米科技,"Chengdu XGimi Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.046
2026-06-04,CSI 1000,000852,688698,688698.SS,伟创电气,"Suzhou Veichi Electric Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.078
2026-06-04,CSI 1000,000852,688700,688700.SS,东威科技,"Kunshan Dongwei Technology Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.159
2026-06-04,CSI 1000,000852,688717,688717.SS,艾罗能源,"SolaX Power Network Technology (Zhejiang) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.126
2026-06-04,CSI 1000,000852,688726,688726.SS,拉普拉斯,"LAPLACE Renewable Energy Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.023
2026-06-04,CSI 1000,000852,688739,688739.SS,成大生物,"Liaoning Chengda BiotechnologyCo.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.048
2026-06-04,CSI 1000,000852,688766,688766.SS,普冉股份,"Puya Semiconductor (Shanghai) Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.369
2026-06-04,CSI 1000,000852,688776,688776.SS,国光电气,"Guoguang Electric Co., Ltd.Chengdu",Shanghai Stock Exchange,上海证券交易所,0.038
2026-06-04,CSI 1000,000852,688779,688779.SS,五矿新能,"Minmetals New Energy Materials(Hunan) Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.11
2026-06-04,CSI 1000,000852,688789,688789.SS,宏华数科,Hangzhou Honghua Digital Technology Stock Company LTD.,Shanghai Stock Exchange,上海证券交易所,0.063
2026-06-04,CSI 1000,000852,688798,688798.SS,艾为电子,"Shanghai Awinic Technology Co., Ltd.",Shanghai Stock Exchange,上海证券交易所,0.074
2026-06-04,CSI 1000,000852,688800,688800.SS,瑞可达,"Suzhou Recodeal Interconnect System Co.,Ltd.",Shanghai Stock Exchange,上海证券交易所,0.159
